dataset,public_trajectory_id,original_trajectory_sha256,step_index,step_label,step_span_label,hard_negative,productive_iteration_flag,unproductive_cycle_flag,uncertain_flag,unresolved_flag,confidence
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,110,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,111,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,112,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,113,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,114,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,115,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,116,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,117,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,118,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,119,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,120,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,121,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,122,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,123,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,124,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,125,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,126,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,127,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,128,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,129,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,130,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,131,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,132,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,133,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,134,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,135,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,136,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,137,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,138,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,139,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,140,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,141,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,142,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,143,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,144,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,145,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,146,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,147,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,148,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,149,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,150,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,151,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000237,2a6583646cbda10a701ca82bf3201bd13f4b6502cb8298a6fb0785b9453d89c9,152,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,0,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,1,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,2,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,3,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,4,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,5,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,6,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,7,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,8,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,9,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,10,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,11,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,12,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,13,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,14,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,15,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,16,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,17,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,18,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,19,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,20,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,21,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,22,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,23,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,24,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,25,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,26,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,27,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,28,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,29,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,30,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,31,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,32,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,33,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,34,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,35,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,36,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,37,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,38,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,39,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,40,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,41,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,42,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,43,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,44,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,45,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,46,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,47,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,48,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,49,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,50,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,51,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,52,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,53,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,54,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,55,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,56,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,57,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,58,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,59,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,60,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,61,productive,,False,False,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,62,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,63,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,64,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,65,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,66,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,67,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,68,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,69,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,70,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,71,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,72,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,73,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,74,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,75,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,76,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,77,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,78,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,79,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,80,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,81,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,82,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,83,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,84,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,85,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,86,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,87,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,88,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,89,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,90,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,91,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,92,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,93,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,94,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,95,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,96,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,97,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,98,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,99,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,100,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,101,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,102,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,103,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,104,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,105,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,106,productive,productive_iteration,False,True,False,False,False,medium
OpenHandsExternal330,OpenHandsExternal330_T000238,689d4fcf3c6ee11e9c10d02868c29d0d007d5e53b69899543ec621b1322d0796,107,productive,productive_iteration,False,True,False,False,False,medium
